135.0, 192.0, 186.0
135.0, 192.0, 186.0
136.0, 193.0, 186.0
136.0, 193.0, 186.0
136.0, 193.0, 186.0
137.0, 193.0, 186.0
137.0, 193.0, 186.0
138.0, 193.0, 186.0
138.0, 193.0, 187.0
138.0, 194.0, 187.0
139.0, 194.0, 187.0
139.0, 194.0, 187.0
140.0, 194.0, 187.0
140.0, 194.0, 187.0
141.0, 194.0, 187.0
141.0, 195.0, 187.0
141.0, 195.0, 187.0
142.0, 195.0, 187.0
142.0, 195.0, 187.0
143.0, 195.0, 188.0
143.0, 195.0, 188.0
143.0, 195.0, 188.0
144.0, 196.0, 188.0
144.0, 196.0, 188.0
145.0, 196.0, 188.0
145.0, 196.0, 188.0
146.0, 196.0, 188.0
146.0, 196.0, 188.0
146.0, 196.0, 188.0
147.0, 197.0, 188.0
147.0, 197.0, 189.0
148.0, 197.0, 189.0
148.0, 197.0, 189.0
148.0, 197.0, 189.0
149.0, 197.0, 189.0
149.0, 197.0, 189.0
150.0, 198.0, 189.0
150.0, 198.0, 189.0
150.0, 198.0, 189.0
151.0, 198.0, 189.0
151.0, 198.0, 190.0
152.0, 198.0, 190.0
152.0, 199.0, 190.0
152.0, 199.0, 190.0
153.0, 199.0, 190.0
153.0, 199.0, 190.0
154.0, 199.0, 190.0
154.0, 199.0, 190.0
154.0, 199.0, 190.0
155.0, 199.0, 190.0
155.0, 200.0, 191.0
156.0, 200.0, 191.0
156.0, 200.0, 191.0
156.0, 200.0, 191.0
157.0, 200.0, 191.0
157.0, 200.0, 191.0
158.0, 200.0, 191.0
158.0, 201.0, 191.0
158.0, 201.0, 191.0
159.0, 201.0, 192.0
159.0, 201.0, 192.0
160.0, 201.0, 192.0
160.0, 201.0, 192.0
160.0, 201.0, 192.0
161.0, 202.0, 192.0
161.0, 202.0, 192.0
162.0, 202.0, 192.0
162.0, 202.0, 192.0
162.0, 202.0, 193.0
163.0, 202.0, 193.0
163.0, 202.0, 193.0
164.0, 203.0, 193.0
164.0, 203.0, 193.0
164.0, 203.0, 193.0
165.0, 203.0, 193.0
165.0, 203.0, 193.0
166.0, 203.0, 194.0
166.0, 203.0, 194.0
166.0, 203.0, 194.0
167.0, 204.0, 194.0
167.0, 204.0, 194.0
167.0, 204.0, 194.0
168.0, 204.0, 194.0
168.0, 204.0, 194.0
169.0, 204.0, 194.0
169.0, 204.0, 195.0
169.0, 204.0, 195.0
170.0, 205.0, 195.0
170.0, 205.0, 195.0
171.0, 205.0, 195.0
171.0, 205.0, 195.0
171.0, 205.0, 195.0
172.0, 205.0, 196.0
172.0, 205.0, 196.0
172.0, 206.0, 196.0
173.0, 206.0, 196.0
173.0, 206.0, 196.0
174.0, 206.0, 196.0
174.0, 206.0, 196.0
174.0, 206.0, 196.0
175.0, 206.0, 197.0
175.0, 206.0, 197.0
175.0, 207.0, 197.0
176.0, 207.0, 197.0
176.0, 207.0, 197.0
177.0, 207.0, 197.0
177.0, 207.0, 197.0
177.0, 207.0, 197.0
178.0, 207.0, 198.0
178.0, 207.0, 198.0
178.0, 208.0, 198.0
179.0, 208.0, 198.0
179.0, 208.0, 198.0
180.0, 208.0, 198.0
180.0, 208.0, 198.0
180.0, 208.0, 199.0
181.0, 208.0, 199.0
181.0, 208.0, 199.0
181.0, 208.0, 199.0
182.0, 209.0, 199.0
182.0, 209.0, 199.0
183.0, 209.0, 199.0
183.0, 209.0, 200.0
183.0, 209.0, 200.0
184.0, 209.0, 200.0
184.0, 209.0, 200.0
184.0, 209.0, 200.0
185.0, 210.0, 200.0
185.0, 210.0, 200.0
185.0, 210.0, 201.0
186.0, 210.0, 201.0
186.0, 210.0, 201.0
187.0, 210.0, 201.0
187.0, 210.0, 201.0
187.0, 210.0, 201.0
188.0, 210.0, 202.0
188.0, 211.0, 202.0
188.0, 211.0, 202.0
189.0, 211.0, 202.0
189.0, 211.0, 202.0
189.0, 211.0, 202.0
190.0, 211.0, 202.0
190.0, 211.0, 203.0
190.0, 211.0, 203.0
191.0, 211.0, 203.0
191.0, 212.0, 203.0
192.0, 212.0, 203.0
192.0, 212.0, 203.0
192.0, 212.0, 204.0
193.0, 212.0, 204.0
193.0, 212.0, 204.0
193.0, 212.0, 204.0
194.0, 212.0, 204.0
194.0, 212.0, 204.0
194.0, 213.0, 205.0
195.0, 213.0, 205.0
195.0, 213.0, 205.0
195.0, 213.0, 205.0
196.0, 213.0, 205.0
196.0, 213.0, 205.0
196.0, 213.0, 206.0
197.0, 213.0, 206.0
197.0, 213.0, 206.0
197.0, 214.0, 206.0
198.0, 214.0, 206.0
198.0, 214.0, 206.0
198.0, 214.0, 207.0
199.0, 214.0, 207.0
199.0, 214.0, 207.0
199.0, 214.0, 207.0
200.0, 214.0, 207.0
200.0, 214.0, 207.0
200.0, 214.0, 208.0
